section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,1,1.0,2.0,83.5,58.6,54.3
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,2,2.0,2.0,57.5,35.2,34.2
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,3,3.0,2.0,50.1,45.8,47.1
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,4,4.0,2.0,51.4,45.6,44.4
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,5,5.0,2.0,48.2,37.1,39.5
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,6,6.0,2.0,46.5,36.3,34.9
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,7,7.0,2.0,44.7,34.8,35.1
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,8,8.0,2.0,43.4,35.0,34.9
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,9,9.0,2.0,42.5,34.7,34.6
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,10,10.0,2.0,41.7,34.5,34.5
LYDIT5-7-1000strokes_E1_RE_SEC-10_local,11,11.0,2.0,41.0,34.4,34.6
