section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-8-before_E1_RE_SEC-06_local,1,1.0,2.0,55.8,45.4,54.6
FLT8-8-before_E1_RE_SEC-06_local,2,2.0,2.0,44.6,35.5,35.9
FLT8-8-before_E1_RE_SEC-06_local,3,3.0,2.0,41.3,35.6,35.8
FLT8-8-before_E1_RE_SEC-06_local,4,4.0,2.0,39.9,36.1,35.9
FLT8-8-before_E1_RE_SEC-06_local,5,5.0,2.0,39.2,36.2,36.1
FLT8-8-before_E1_RE_SEC-06_local,6,6.0,2.0,38.6,35.9,35.9
FLT8-8-before_E1_RE_SEC-06_local,7,7.0,2.0,38.2,35.5,35.8
FLT8-8-before_E1_RE_SEC-06_local,8,8.0,2.0,37.8,35.9,35.8
FLT8-8-before_E1_RE_SEC-06_local,9,9.0,2.0,37.7,36.3,36.3
FLT8-8-before_E1_RE_SEC-06_local,10,10.0,2.0,37.5,35.7,35.9
FLT8-8-before_E1_RE_SEC-06_local,11,11.0,2.0,37.3,35.8,35.6
