section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-8-before_E1_RE_SEC-05_local,1,1.0,2.0,52.4,44.2,52.1
FLT8-8-before_E1_RE_SEC-05_local,2,2.0,2.0,43.6,36.0,35.9
FLT8-8-before_E1_RE_SEC-05_local,3,3.0,2.0,41.0,36.0,35.8
FLT8-8-before_E1_RE_SEC-05_local,4,4.0,2.0,39.7,35.5,35.7
FLT8-8-before_E1_RE_SEC-05_local,5,5.0,2.0,38.8,35.7,35.7
FLT8-8-before_E1_RE_SEC-05_local,6,6.0,2.0,38.3,36.0,35.8
FLT8-8-before_E1_RE_SEC-05_local,7,7.0,2.0,38.0,36.0,35.7
FLT8-8-before_E1_RE_SEC-05_local,8,8.0,2.0,37.7,34.8,35.7
FLT8-8-before_E1_RE_SEC-05_local,9,9.0,2.0,37.2,35.7,36.0
FLT8-8-before_E1_RE_SEC-05_local,10,10.0,2.0,37.3,36.8,36.4
FLT8-8-before_E1_RE_SEC-05_local,11,11.0,2.0,37.2,35.2,35.0
