section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,1,1.0,2.0,88.2,66.3,64.0
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,2,2.0,2.0,65.4,44.4,44.3
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,3,3.0,2.0,57.7,43.7,44.0
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,4,4.0,2.0,54.0,43.6,43.5
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,5,5.0,2.0,51.9,43.5,43.5
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,6,6.0,2.0,50.4,43.2,43.1
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,7,7.0,2.0,49.3,42.5,42.4
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,8,8.0,2.0,48.4,42.2,42.4
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,9,9.0,2.0,47.7,42.7,42.5
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,10,10.0,2.0,47.2,42.7,42.6
LYDIT5-4-2000strokes_E1_RE_SEC-10_local,11,11.0,2.0,46.8,42.5,42.3
