section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,1,1.0,2.0,146.9,96.0,80.3
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,2,2.0,2.0,94.9,54.4,51.9
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,3,3.0,2.0,74.6,45.5,45.5
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,4,4.0,2.0,65.9,45.0,45.1
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.1,45.0,45.0
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,6,6.0,2.0,58.2,44.9,44.9
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,7,7.0,2.0,56.1,45.0,45.0
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,8,8.0,2.0,54.6,45.1,44.8
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,9,9.0,2.0,53.5,44.9,45.1
LYDIT5-4-2000strokes_E1_RE_SEC-07_local,10,10.0,2.0,52.6,45.0,45.1
