section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-12-before_E1_RE_SEC-03_local,1,1.0,2.0,63.5,54.6,69.2
FLT8-12-before_E1_RE_SEC-03_local,2,2.0,2.0,54.2,45.7,45.7
FLT8-12-before_E1_RE_SEC-03_local,3,3.0,2.0,51.2,45.5,45.3
FLT8-12-before_E1_RE_SEC-03_local,4,4.0,2.0,49.8,45.2,45.5
FLT8-12-before_E1_RE_SEC-03_local,5,5.0,2.0,48.8,45.2,45.1
FLT8-12-before_E1_RE_SEC-03_local,6,6.0,2.0,48.2,44.9,45.0
FLT8-12-before_E1_RE_SEC-03_local,7,7.0,2.0,47.6,44.9,45.7
FLT8-12-before_E1_RE_SEC-03_local,8,8.0,2.0,47.4,45.5,45.1
FLT8-12-before_E1_RE_SEC-03_local,9,9.0,2.0,47.2,45.9,45.6
FLT8-12-before_E1_RE_SEC-03_local,10,10.0,2.0,47.1,45.7,45.9
FLT8-12-before_E1_RE_SEC-03_local,11,11.0,2.0,46.9,45.2,45.0
