section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-3-before_E1_RE_SEC-04_local,1,1.0,2.0,143.7,84.9,78.0
FLT8-3-before_E1_RE_SEC-04_local,2,2.0,2.0,83.8,45.1,45.1
FLT8-3-before_E1_RE_SEC-04_local,3,3.0,2.0,65.6,44.6,44.3
FLT8-3-before_E1_RE_SEC-04_local,4,4.0,2.0,58.6,45.3,45.2
FLT8-3-before_E1_RE_SEC-04_local,5,5.0,2.0,55.5,46.6,46.5
FLT8-3-before_E1_RE_SEC-04_local,6,6.0,2.0,53.7,46.1,46.4
FLT8-3-before_E1_RE_SEC-04_local,7,7.0,2.0,52.3,45.4,45.6
FLT8-3-before_E1_RE_SEC-04_local,8,8.0,2.0,51.3,48.2,45.3
FLT8-3-before_E1_RE_SEC-04_local,9,9.0,2.0,51.2,45.8,45.7
FLT8-3-before_E1_RE_SEC-04_local,10,10.0,2.0,50.0,41.8,44.3
FLT8-3-before_E1_RE_SEC-04_local,11,11.0,2.0,49.4,45.4,46.2
