section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-3-before_E1_RE_SEC-08_local,1,1.0,2.0,132.3,80.2,71.6
FLT8-3-before_E1_RE_SEC-08_local,2,2.0,2.0,78.5,45.8,45.5
FLT8-3-before_E1_RE_SEC-08_local,3,3.0,2.0,63.6,45.0,45.3
FLT8-3-before_E1_RE_SEC-08_local,4,4.0,2.0,57.8,45.7,45.5
FLT8-3-before_E1_RE_SEC-08_local,5,5.0,2.0,54.9,45.4,45.5
FLT8-3-before_E1_RE_SEC-08_local,6,6.0,2.0,52.9,46.2,46.0
FLT8-3-before_E1_RE_SEC-08_local,7,7.0,2.0,52.1,46.4,47.2
FLT8-3-before_E1_RE_SEC-08_local,8,8.0,2.0,51.1,44.4,44.3
FLT8-3-before_E1_RE_SEC-08_local,9,9.0,2.0,50.2,45.7,45.7
FLT8-3-before_E1_RE_SEC-08_local,10,10.0,2.0,49.9,46.1,46.2
FLT8-3-before_E1_RE_SEC-08_local,11,11.0,2.0,49.4,45.4,45.5
