section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-3-before_E1_RE_SEC-03_local,1,1.0,2.0,134.2,82.2,82.0
FLT8-3-before_E1_RE_SEC-03_local,2,2.0,2.0,81.8,44.9,44.7
FLT8-3-before_E1_RE_SEC-03_local,3,3.0,2.0,64.7,44.2,44.3
FLT8-3-before_E1_RE_SEC-03_local,4,4.0,2.0,58.1,45.2,44.9
FLT8-3-before_E1_RE_SEC-03_local,5,5.0,2.0,55.0,45.6,46.2
FLT8-3-before_E1_RE_SEC-03_local,6,6.0,2.0,53.1,45.1,44.2
FLT8-3-before_E1_RE_SEC-03_local,7,7.0,2.0,51.7,46.0,47.0
FLT8-3-before_E1_RE_SEC-03_local,8,8.0,2.0,51.1,46.1,45.6
FLT8-3-before_E1_RE_SEC-03_local,9,9.0,2.0,50.3,45.2,45.2
FLT8-3-before_E1_RE_SEC-03_local,10,10.0,2.0,49.8,45.5,45.6
FLT8-3-before_E1_RE_SEC-03_local,11,11.0,2.0,49.4,45.4,45.2
