section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-50strokes_E1_RE_SEC-08_local,1,1.0,2.0,79.2,72.6,70.9
LYDIT4-5-50strokes_E1_RE_SEC-08_local,2,2.0,2.0,71.1,62.2,61.3
LYDIT4-5-50strokes_E1_RE_SEC-08_local,3,3.0,2.0,67.8,61.7,61.7
LYDIT4-5-50strokes_E1_RE_SEC-08_local,4,4.0,2.0,66.3,61.9,61.7
LYDIT4-5-50strokes_E1_RE_SEC-08_local,5,5.0,2.0,65.4,61.6,61.6
LYDIT4-5-50strokes_E1_RE_SEC-08_local,6,6.0,2.0,64.7,61.2,61.3
LYDIT4-5-50strokes_E1_RE_SEC-08_local,7,7.0,2.0,64.2,61.4,61.3
LYDIT4-5-50strokes_E1_RE_SEC-08_local,8,8.0,2.0,63.9,61.7,61.5
LYDIT4-5-50strokes_E1_RE_SEC-08_local,9,9.0,2.0,63.6,61.8,61.5
LYDIT4-5-50strokes_E1_RE_SEC-08_local,10,10.0,2.0,63.5,61.7,61.7
LYDIT4-5-50strokes_E1_RE_SEC-08_local,11,11.0,2.0,63.3,44.2,50.1
