section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-50strokes_E1_RE_SEC-02_local,1,1.0,2.0,90.4,77.7,78.5
LYDIT4-5-50strokes_E1_RE_SEC-02_local,2,2.0,2.0,76.8,62.5,61.3
LYDIT4-5-50strokes_E1_RE_SEC-02_local,3,3.0,2.0,71.4,61.4,61.3
LYDIT4-5-50strokes_E1_RE_SEC-02_local,4,4.0,2.0,69.0,61.6,61.5
LYDIT4-5-50strokes_E1_RE_SEC-02_local,5,5.0,2.0,67.4,61.5,61.5
LYDIT4-5-50strokes_E1_RE_SEC-02_local,6,6.0,2.0,66.4,61.3,61.3
LYDIT4-5-50strokes_E1_RE_SEC-02_local,7,7.0,2.0,65.6,61.3,61.3
LYDIT4-5-50strokes_E1_RE_SEC-02_local,8,8.0,2.0,65.1,61.4,61.4
LYDIT4-5-50strokes_E1_RE_SEC-02_local,9,9.0,2.0,64.7,61.6,61.5
LYDIT4-5-50strokes_E1_RE_SEC-02_local,10,10.0,2.0,64.4,60.1,61.8
LYDIT4-5-50strokes_E1_RE_SEC-02_local,11,11.0,2.0,63.9,36.9,41.3
