section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,1,1.0,2.0,84.5,57.2,52.3
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,2,2.0,2.0,56.3,33.8,33.4
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,3,3.0,2.0,48.1,33.3,33.7
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,4,4.0,2.0,44.1,33.3,33.2
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,5,5.0,2.0,41.9,34.1,34.4
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,6,6.0,2.0,40.6,34.2,34.2
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,7,7.0,2.0,39.6,33.5,33.5
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,8,8.0,2.0,38.8,33.9,34.2
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,9,9.0,2.0,38.3,34.4,34.3
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,10,10.0,2.0,37.9,34.2,34.1
LYDIT5-11-2000strokes_E1_RE_SEC-01_local,11,11.0,2.0,37.5,33.1,33.6
