section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-before_E1_RE_SEC-05_local,1,1.0,2.0,60.7,54.0,65.1
LYDIT5-4-before_E1_RE_SEC-05_local,2,2.0,2.0,53.7,46.3,46.2
LYDIT5-4-before_E1_RE_SEC-05_local,3,3.0,2.0,50.9,45.8,45.7
LYDIT5-4-before_E1_RE_SEC-05_local,4,4.0,2.0,49.7,45.5,45.5
LYDIT5-4-before_E1_RE_SEC-05_local,5,5.0,2.0,48.7,45.3,45.3
LYDIT5-4-before_E1_RE_SEC-05_local,6,6.0,2.0,48.2,45.7,45.5
LYDIT5-4-before_E1_RE_SEC-05_local,7,7.0,2.0,47.9,45.3,45.5
LYDIT5-4-before_E1_RE_SEC-05_local,8,8.0,2.0,47.5,45.2,45.5
LYDIT5-4-before_E1_RE_SEC-05_local,9,9.0,2.0,47.3,45.6,45.2
LYDIT5-4-before_E1_RE_SEC-05_local,10,10.0,2.0,47.1,45.3,45.4
LYDIT5-4-before_E1_RE_SEC-05_local,11,11.0,2.0,46.9,45.2,45.3
