section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-before_E1_RE_SEC-07_local,1,1.0,2.0,60.1,54.3,65.8
LYDIT5-4-before_E1_RE_SEC-07_local,2,2.0,2.0,53.3,46.5,46.6
LYDIT5-4-before_E1_RE_SEC-07_local,3,3.0,2.0,50.9,46.5,46.4
LYDIT5-4-before_E1_RE_SEC-07_local,4,4.0,2.0,49.8,46.1,46.1
LYDIT5-4-before_E1_RE_SEC-07_local,5,5.0,2.0,48.9,45.7,45.6
LYDIT5-4-before_E1_RE_SEC-07_local,6,6.0,2.0,48.4,45.5,45.5
LYDIT5-4-before_E1_RE_SEC-07_local,7,7.0,2.0,48.0,45.3,45.4
LYDIT5-4-before_E1_RE_SEC-07_local,8,8.0,2.0,47.6,45.8,45.5
LYDIT5-4-before_E1_RE_SEC-07_local,9,9.0,2.0,47.5,45.6,45.5
LYDIT5-4-before_E1_RE_SEC-07_local,10,10.0,2.0,47.2,45.2,45.4
LYDIT5-4-before_E1_RE_SEC-07_local,11,11.0,2.0,47.1,44.8,45.2
