section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,1,1.0,2.0,65.9,55.5,61.1
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,2,2.0,2.0,55.2,45.7,45.5
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,3,3.0,2.0,52.0,45.7,45.8
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,4,4.0,2.0,50.3,45.2,45.6
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,5,5.0,2.0,49.2,45.8,45.7
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,6,6.0,2.0,48.8,45.7,45.6
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,7,7.0,2.0,48.2,45.2,44.9
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,8,8.0,2.0,47.9,47.2,46.2
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,9,9.0,2.0,48.0,46.2,46.7
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,10,10.0,2.0,47.5,44.8,45.7
LYDIT5-3-2000strokes_E1_RE_SEC-04_local,11,11.0,2.0,47.4,45.4,45.2
