section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-before_E1_RE_SEC-10_local,1,1.0,2.0,54.3,42.0,57.4
FLT8-7-before_E1_RE_SEC-10_local,2,2.0,2.0,41.7,38.5,38.5
FLT8-7-before_E1_RE_SEC-10_local,3,3.0,2.0,43.3,41.9,39.5
FLT8-7-before_E1_RE_SEC-10_local,4,4.0,2.0,41.8,35.3,37.0
FLT8-7-before_E1_RE_SEC-10_local,5,5.0,2.0,40.1,30.0,31.2
FLT8-7-before_E1_RE_SEC-10_local,6,6.0,2.0,37.8,37.2,34.6
FLT8-7-before_E1_RE_SEC-10_local,7,7.0,2.0,39.2,35.4,36.1
FLT8-7-before_E1_RE_SEC-10_local,8,8.0,2.0,37.2,35.9,36.1
FLT8-7-before_E1_RE_SEC-10_local,9,9.0,2.0,38.4,37.2,41.0
FLT8-7-before_E1_RE_SEC-10_local,10,10.0,2.0,37.2,34.2,33.6
FLT8-7-before_E1_RE_SEC-10_local,11,11.0,2.0,37.7,36.9,36.3
