section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-7-before_E1_RE_SEC-04_local,1,1.0,2.0,54.3,44.1,52.5
FLT8-7-before_E1_RE_SEC-04_local,2,2.0,2.0,43.5,34.6,34.9
FLT8-7-before_E1_RE_SEC-04_local,3,3.0,2.0,40.7,35.6,35.1
FLT8-7-before_E1_RE_SEC-04_local,4,4.0,2.0,39.4,35.6,35.7
FLT8-7-before_E1_RE_SEC-04_local,5,5.0,2.0,38.6,34.6,35.4
FLT8-7-before_E1_RE_SEC-04_local,6,6.0,2.0,37.8,34.3,33.7
FLT8-7-before_E1_RE_SEC-04_local,7,7.0,2.0,37.3,35.6,35.9
FLT8-7-before_E1_RE_SEC-04_local,8,8.0,2.0,37.2,37.2,37.7
FLT8-7-before_E1_RE_SEC-04_local,9,9.0,2.0,37.3,36.9,36.1
FLT8-7-before_E1_RE_SEC-04_local,10,10.0,2.0,37.2,35.8,35.7
FLT8-7-before_E1_RE_SEC-04_local,11,11.0,2.0,37.0,35.9,35.6
