section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,1,1.0,2.0,100.0,81.8,81.8
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,2,2.0,2.0,80.4,61.4,62.0
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,3,3.0,2.0,73.3,60.3,59.5
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,4,4.0,2.0,69.8,59.1,59.2
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,5,5.0,2.0,67.4,59.0,58.9
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,6,6.0,2.0,66.1,59.0,58.9
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,7,7.0,2.0,65.0,59.0,59.0
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,8,8.0,2.0,64.3,60.6,58.9
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,9,9.0,2.0,64.0,81.7,87.5
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,10,10.0,2.0,67.6,103.9,102.3
LYDIT4-12-2000strokes_E1_RE_SEC-07_local,11,11.0,2.0,70.8,85.3,105.4
