section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-9-before_E1_RE_SEC-10_local,1,1.0,2.0,69.4,55.5,67.2
LYDIT5-9-before_E1_RE_SEC-10_local,2,2.0,2.0,55.2,42.5,38.8
LYDIT5-9-before_E1_RE_SEC-10_local,3,3.0,2.0,51.1,46.1,49.6
LYDIT5-9-before_E1_RE_SEC-10_local,4,4.0,2.0,50.6,46.9,45.2
LYDIT5-9-before_E1_RE_SEC-10_local,5,5.0,2.0,49.5,42.6,42.0
LYDIT5-9-before_E1_RE_SEC-10_local,6,6.0,2.0,47.9,46.0,47.5
LYDIT5-9-before_E1_RE_SEC-10_local,7,7.0,2.0,48.5,48.3,46.3
LYDIT5-9-before_E1_RE_SEC-10_local,8,8.0,2.0,48.0,40.3,40.3
LYDIT5-9-before_E1_RE_SEC-10_local,9,9.0,2.0,46.7,29.0,28.4
LYDIT5-9-before_E1_RE_SEC-10_local,10,10.0,2.0,44.4,20.1,18.3
LYDIT5-9-before_E1_RE_SEC-10_local,11,11.0,2.0,42.0,18.2,18.8
