section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-3-before_E1_RE_SEC-10_local,1,1.0,2.0,68.7,64.2,72.9
LYDIT3-3-before_E1_RE_SEC-10_local,2,2.0,2.0,63.7,60.3,60.2
LYDIT3-3-before_E1_RE_SEC-10_local,3,3.0,2.0,63.0,61.0,60.6
LYDIT3-3-before_E1_RE_SEC-10_local,4,4.0,2.0,62.4,60.0,59.9
LYDIT3-3-before_E1_RE_SEC-10_local,5,5.0,2.0,61.8,58.6,58.6
LYDIT3-3-before_E1_RE_SEC-10_local,6,6.0,2.0,61.1,59.3,58.5
LYDIT3-3-before_E1_RE_SEC-10_local,7,7.0,2.0,61.1,54.0,58.9
LYDIT3-3-before_E1_RE_SEC-10_local,8,8.0,2.0,59.4,38.7,36.4
LYDIT3-3-before_E1_RE_SEC-10_local,9,9.0,2.0,56.3,31.5,31.3
LYDIT3-3-before_E1_RE_SEC-10_local,10,10.0,2.0,53.8,32.4,32.7
LYDIT3-3-before_E1_RE_SEC-10_local,11,11.0,2.0,51.9,32.3,32.8
