section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-3-before_E1_RE_SEC-06_local,1,1.0,2.0,67.9,63.9,72.3
LYDIT3-3-before_E1_RE_SEC-06_local,2,2.0,2.0,63.6,59.5,59.0
LYDIT3-3-before_E1_RE_SEC-06_local,3,3.0,2.0,62.3,59.5,59.8
LYDIT3-3-before_E1_RE_SEC-06_local,4,4.0,2.0,61.6,59.6,59.6
LYDIT3-3-before_E1_RE_SEC-06_local,5,5.0,2.0,61.2,61.1,60.1
LYDIT3-3-before_E1_RE_SEC-06_local,6,6.0,2.0,61.4,59.2,60.8
LYDIT3-3-before_E1_RE_SEC-06_local,7,7.0,2.0,60.6,52.5,49.8
LYDIT3-3-before_E1_RE_SEC-06_local,8,8.0,2.0,59.2,46.8,49.6
LYDIT3-3-before_E1_RE_SEC-06_local,9,9.0,2.0,57.5,37.6,35.5
LYDIT3-3-before_E1_RE_SEC-06_local,10,10.0,2.0,55.0,32.0,32.0
LYDIT3-3-before_E1_RE_SEC-06_local,11,11.0,2.0,53.0,31.3,31.7
