section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-3-before_E1_RE_SEC-04_local,1,1.0,2.0,67.5,65.0,73.3
LYDIT3-3-before_E1_RE_SEC-04_local,2,2.0,2.0,63.6,59.7,59.7
LYDIT3-3-before_E1_RE_SEC-04_local,3,3.0,2.0,62.2,59.2,59.7
LYDIT3-3-before_E1_RE_SEC-04_local,4,4.0,2.0,61.4,59.8,59.3
LYDIT3-3-before_E1_RE_SEC-04_local,5,5.0,2.0,61.2,59.8,59.5
LYDIT3-3-before_E1_RE_SEC-04_local,6,6.0,2.0,60.9,62.6,62.4
LYDIT3-3-before_E1_RE_SEC-04_local,7,7.0,2.0,61.6,57.2,58.0
LYDIT3-3-before_E1_RE_SEC-04_local,8,8.0,2.0,60.0,47.5,49.0
LYDIT3-3-before_E1_RE_SEC-04_local,9,9.0,2.0,58.5,39.2,39.1
LYDIT3-3-before_E1_RE_SEC-04_local,10,10.0,2.0,55.8,33.1,32.9
LYDIT3-3-before_E1_RE_SEC-04_local,11,11.0,2.0,53.8,30.9,32.8
