section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-2-before_E1_RE_SEC-02_local,1,1.0,2.0,59.5,53.4,68.7
FLT8-2-before_E1_RE_SEC-02_local,2,2.0,2.0,52.8,46.6,46.2
FLT8-2-before_E1_RE_SEC-02_local,3,3.0,2.0,50.7,46.2,45.3
FLT8-2-before_E1_RE_SEC-02_local,4,4.0,2.0,49.5,44.8,45.2
FLT8-2-before_E1_RE_SEC-02_local,5,5.0,2.0,48.3,45.5,46.0
FLT8-2-before_E1_RE_SEC-02_local,6,6.0,2.0,48.1,46.1,45.8
FLT8-2-before_E1_RE_SEC-02_local,7,7.0,2.0,47.7,45.3,45.0
FLT8-2-before_E1_RE_SEC-02_local,8,8.0,2.0,47.4,45.3,45.8
FLT8-2-before_E1_RE_SEC-02_local,9,9.0,2.0,47.1,45.5,45.8
FLT8-2-before_E1_RE_SEC-02_local,10,10.0,2.0,47.0,46.1,45.5
FLT8-2-before_E1_RE_SEC-02_local,11,11.0,2.0,46.9,45.0,44.8
