section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-7-250strokes_E1_RE_SEC-05_local,1,1.0,2.0,69.4,65.6,74.5
LYDIT4-7-250strokes_E1_RE_SEC-05_local,2,2.0,2.0,64.4,59.6,59.7
LYDIT4-7-250strokes_E1_RE_SEC-05_local,3,3.0,2.0,62.7,59.6,59.6
LYDIT4-7-250strokes_E1_RE_SEC-05_local,4,4.0,2.0,61.9,59.8,59.8
LYDIT4-7-250strokes_E1_RE_SEC-05_local,5,5.0,2.0,61.5,59.7,59.5
LYDIT4-7-250strokes_E1_RE_SEC-05_local,6,6.0,2.0,61.2,58.9,59.2
LYDIT4-7-250strokes_E1_RE_SEC-05_local,7,7.0,2.0,60.8,58.8,58.9
LYDIT4-7-250strokes_E1_RE_SEC-05_local,8,8.0,2.0,60.6,59.4,59.6
LYDIT4-7-250strokes_E1_RE_SEC-05_local,9,9.0,2.0,60.5,55.3,56.9
LYDIT4-7-250strokes_E1_RE_SEC-05_local,10,10.0,2.0,59.5,31.0,36.3
LYDIT4-7-250strokes_E1_RE_SEC-05_local,11,11.0,2.0,55.7,4.8,1.0
