section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,1,1.0,2.0,91.6,67.3,68.1
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,2,2.0,2.0,66.0,40.8,41.3
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,3,3.0,2.0,55.8,36.7,35.8
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,4,4.0,2.0,50.6,35.6,35.5
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,5,5.0,2.0,47.4,36.2,36.3
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,6,6.0,2.0,45.7,36.7,37.1
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,7,7.0,2.0,44.2,36.4,36.0
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,8,8.0,2.0,43.2,44.6,41.6
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,9,9.0,2.0,44.3,48.0,51.0
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,10,10.0,2.0,44.2,36.8,36.2
LYDIT1-3-2000strokes_E1_RE_SEC-08_local,11,11.0,2.0,42.9,27.8,28.6
