section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,1,1.0,2.0,176.3,124.3,133.9
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,2,2.0,2.0,123.9,50.6,42.5
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,3,3.0,2.0,90.8,34.7,34.3
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,4,4.0,2.0,75.1,36.1,35.9
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,5,5.0,2.0,66.4,37.3,37.1
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,6,6.0,2.0,61.3,32.3,34.2
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,7,7.0,2.0,55.9,27.0,24.9
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,8,8.0,2.0,52.0,34.7,36.6
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,9,9.0,2.0,50.8,29.1,33.2
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,10,10.0,2.0,47.3,10.7,8.9
LYDIT5-5-1000strokes_E1_RE_SEC-01_local,11,11.0,2.0,40.9,35.0,35.9
