section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,1,1.0,2.0,178.7,179.7,180.0
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,2,2.0,2.0,179.7,135.2,150.0
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,3,3.0,2.0,152.4,49.0,40.0
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,4,4.0,2.0,119.6,28.0,27.9
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,5,5.0,2.0,97.6,27.7,27.5
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,6,6.0,2.0,82.5,27.5,27.4
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,7,7.0,2.0,72.6,27.4,27.2
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,8,8.0,2.0,65.5,27.4,27.5
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,9,9.0,2.0,60.4,27.2,27.5
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,10,10.0,2.0,56.3,27.6,27.8
LYDIT5-5-1000strokes_E1_RE_SEC-05_local,11,11.0,2.0,53.2,28.0,27.4
