section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-12-1000strokes_E1_RE_SEC-10_local,1,1.0,2.0,64.2,54.9,64.2
FLT8-12-1000strokes_E1_RE_SEC-10_local,2,2.0,2.0,54.8,46.0,46.6
FLT8-12-1000strokes_E1_RE_SEC-10_local,3,3.0,2.0,51.9,44.5,44.2
FLT8-12-1000strokes_E1_RE_SEC-10_local,4,4.0,2.0,49.6,43.6,44.2
FLT8-12-1000strokes_E1_RE_SEC-10_local,5,5.0,2.0,48.5,43.5,41.5
FLT8-12-1000strokes_E1_RE_SEC-10_local,6,6.0,2.0,47.6,42.8,43.2
FLT8-12-1000strokes_E1_RE_SEC-10_local,7,7.0,2.0,46.9,40.7,38.5
FLT8-12-1000strokes_E1_RE_SEC-10_local,8,8.0,2.0,45.8,33.8,40.3
FLT8-12-1000strokes_E1_RE_SEC-10_local,9,9.0,2.0,44.1,20.0,19.0
FLT8-12-1000strokes_E1_RE_SEC-10_local,10,10.0,2.0,41.0,11.9,12.9
FLT8-12-1000strokes_E1_RE_SEC-10_local,11,11.0,2.0,38.5,12.8,13.2
