section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-6-before_E1_RE_SEC-04_local,1,1.0,2.0,55.5,46.3,57.7
FLT8-6-before_E1_RE_SEC-04_local,2,2.0,2.0,45.1,35.8,35.6
FLT8-6-before_E1_RE_SEC-04_local,3,3.0,2.0,41.9,35.5,35.5
FLT8-6-before_E1_RE_SEC-04_local,4,4.0,2.0,40.2,35.4,35.8
FLT8-6-before_E1_RE_SEC-04_local,5,5.0,2.0,39.3,36.0,35.9
FLT8-6-before_E1_RE_SEC-04_local,6,6.0,2.0,38.8,33.9,34.2
FLT8-6-before_E1_RE_SEC-04_local,7,7.0,2.0,37.7,34.9,36.0
FLT8-6-before_E1_RE_SEC-04_local,8,8.0,2.0,37.8,36.7,35.2
FLT8-6-before_E1_RE_SEC-04_local,9,9.0,2.0,37.5,35.8,36.2
FLT8-6-before_E1_RE_SEC-04_local,10,10.0,2.0,37.4,36.4,36.4
FLT8-6-before_E1_RE_SEC-04_local,11,11.0,2.0,37.3,35.8,35.5
