section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-6-before_E1_RE_SEC-03_local,1,1.0,2.0,56.1,47.1,60.5
FLT8-6-before_E1_RE_SEC-03_local,2,2.0,2.0,46.6,36.5,36.3
FLT8-6-before_E1_RE_SEC-03_local,3,3.0,2.0,42.6,34.9,35.4
FLT8-6-before_E1_RE_SEC-03_local,4,4.0,2.0,40.6,35.6,35.1
FLT8-6-before_E1_RE_SEC-03_local,5,5.0,2.0,39.7,36.2,35.6
FLT8-6-before_E1_RE_SEC-03_local,6,6.0,2.0,39.1,35.9,35.9
FLT8-6-before_E1_RE_SEC-03_local,7,7.0,2.0,38.6,35.7,35.5
FLT8-6-before_E1_RE_SEC-03_local,8,8.0,2.0,38.2,34.9,35.3
FLT8-6-before_E1_RE_SEC-03_local,9,9.0,2.0,37.8,35.0,35.0
FLT8-6-before_E1_RE_SEC-03_local,10,10.0,2.0,37.6,36.7,36.2
