section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-2-before_E1_RE_SEC-02_local,1,1.0,2.0,74.9,67.5,64.4
LYDIT3-2-before_E1_RE_SEC-02_local,2,2.0,2.0,67.2,59.8,59.8
LYDIT3-2-before_E1_RE_SEC-02_local,3,3.0,2.0,64.7,59.8,59.8
LYDIT3-2-before_E1_RE_SEC-02_local,4,4.0,2.0,63.5,60.0,59.7
LYDIT3-2-before_E1_RE_SEC-02_local,5,5.0,2.0,62.8,59.8,59.6
LYDIT3-2-before_E1_RE_SEC-02_local,6,6.0,2.0,62.2,60.3,60.3
LYDIT3-2-before_E1_RE_SEC-02_local,7,7.0,2.0,62.1,61.5,61.7
LYDIT3-2-before_E1_RE_SEC-02_local,8,8.0,2.0,62.1,60.0,61.3
LYDIT3-2-before_E1_RE_SEC-02_local,9,9.0,2.0,61.6,49.3,51.5
LYDIT3-2-before_E1_RE_SEC-02_local,10,10.0,2.0,59.6,35.8,33.4
LYDIT3-2-before_E1_RE_SEC-02_local,11,11.0,2.0,57.0,31.7,33.2
