section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-2-before_E1_RE_SEC-06_local,1,1.0,2.0,73.8,68.3,69.7
LYDIT3-2-before_E1_RE_SEC-06_local,2,2.0,2.0,67.7,60.3,60.4
LYDIT3-2-before_E1_RE_SEC-06_local,3,3.0,2.0,64.6,59.2,59.1
LYDIT3-2-before_E1_RE_SEC-06_local,4,4.0,2.0,63.3,59.8,59.7
LYDIT3-2-before_E1_RE_SEC-06_local,5,5.0,2.0,62.6,59.9,59.7
LYDIT3-2-before_E1_RE_SEC-06_local,6,6.0,2.0,62.2,61.2,61.0
LYDIT3-2-before_E1_RE_SEC-06_local,7,7.0,2.0,62.2,62.4,62.7
LYDIT3-2-before_E1_RE_SEC-06_local,8,8.0,2.0,62.2,57.4,58.9
LYDIT3-2-before_E1_RE_SEC-06_local,9,9.0,2.0,61.1,51.0,52.9
LYDIT3-2-before_E1_RE_SEC-06_local,10,10.0,2.0,60.0,37.0,39.2
LYDIT3-2-before_E1_RE_SEC-06_local,11,11.0,2.0,56.8,23.0,20.8
