section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-6-250strokes_E1_RE_SEC-10_local,1,1.0,2.0,49.5,43.6,50.9
FLT8-6-250strokes_E1_RE_SEC-10_local,2,2.0,2.0,42.6,35.5,35.4
FLT8-6-250strokes_E1_RE_SEC-10_local,3,3.0,2.0,40.0,35.5,35.7
FLT8-6-250strokes_E1_RE_SEC-10_local,4,4.0,2.0,38.9,35.7,35.5
FLT8-6-250strokes_E1_RE_SEC-10_local,5,5.0,2.0,38.2,35.3,34.7
FLT8-6-250strokes_E1_RE_SEC-10_local,6,6.0,2.0,37.7,34.9,34.9
FLT8-6-250strokes_E1_RE_SEC-10_local,7,7.0,2.0,37.3,35.4,35.4
FLT8-6-250strokes_E1_RE_SEC-10_local,8,8.0,2.0,37.1,35.3,35.7
FLT8-6-250strokes_E1_RE_SEC-10_local,9,9.0,2.0,36.8,35.9,35.7
FLT8-6-250strokes_E1_RE_SEC-10_local,10,10.0,2.0,36.9,35.6,35.9
FLT8-6-250strokes_E1_RE_SEC-10_local,11,11.0,2.0,36.6,33.1,33.3
