section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-2-250strokes_E1_RE_SEC-04_local,1,1.0,2.0,55.7,45.9,58.7
FLT4-2-250strokes_E1_RE_SEC-04_local,2,2.0,2.0,45.5,36.9,36.8
FLT4-2-250strokes_E1_RE_SEC-04_local,3,3.0,2.0,42.7,37.8,37.6
FLT4-2-250strokes_E1_RE_SEC-04_local,4,4.0,2.0,41.5,37.2,37.6
FLT4-2-250strokes_E1_RE_SEC-04_local,5,5.0,2.0,40.5,36.7,36.3
FLT4-2-250strokes_E1_RE_SEC-04_local,6,6.0,2.0,39.9,37.3,37.0
FLT4-2-250strokes_E1_RE_SEC-04_local,7,7.0,2.0,39.5,37.8,38.4
FLT4-2-250strokes_E1_RE_SEC-04_local,8,8.0,2.0,39.4,37.5,37.3
FLT4-2-250strokes_E1_RE_SEC-04_local,9,9.0,2.0,39.1,37.9,38.0
FLT4-2-250strokes_E1_RE_SEC-04_local,10,10.0,2.0,39.1,40.3,40.2
