section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-before_E1_RE_SEC-09_local,1,1.0,2.0,61.8,50.2,65.1
FLT8-5-before_E1_RE_SEC-09_local,2,2.0,2.0,48.7,36.2,36.6
FLT8-5-before_E1_RE_SEC-09_local,3,3.0,2.0,44.2,36.2,36.4
FLT8-5-before_E1_RE_SEC-09_local,4,4.0,2.0,42.3,36.1,35.8
FLT8-5-before_E1_RE_SEC-09_local,5,5.0,2.0,40.9,35.9,35.6
FLT8-5-before_E1_RE_SEC-09_local,6,6.0,2.0,40.1,35.6,35.3
FLT8-5-before_E1_RE_SEC-09_local,7,7.0,2.0,39.4,35.6,35.5
FLT8-5-before_E1_RE_SEC-09_local,8,8.0,2.0,39.0,35.4,35.3
FLT8-5-before_E1_RE_SEC-09_local,9,9.0,2.0,38.5,34.7,35.0
FLT8-5-before_E1_RE_SEC-09_local,10,10.0,2.0,38.1,34.9,34.8
FLT8-5-before_E1_RE_SEC-09_local,11,11.0,2.0,37.8,35.5,35.7
