section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-before_E1_RE_SEC-07_local,1,1.0,2.0,57.1,47.8,63.0
FLT8-5-before_E1_RE_SEC-07_local,2,2.0,2.0,46.6,35.3,35.9
FLT8-5-before_E1_RE_SEC-07_local,3,3.0,2.0,42.1,34.8,35.0
FLT8-5-before_E1_RE_SEC-07_local,4,4.0,2.0,40.5,36.3,35.9
FLT8-5-before_E1_RE_SEC-07_local,5,5.0,2.0,39.7,35.6,35.4
FLT8-5-before_E1_RE_SEC-07_local,6,6.0,2.0,38.9,35.1,35.4
FLT8-5-before_E1_RE_SEC-07_local,7,7.0,2.0,38.4,36.1,35.7
FLT8-5-before_E1_RE_SEC-07_local,8,8.0,2.0,38.1,35.8,36.0
FLT8-5-before_E1_RE_SEC-07_local,9,9.0,2.0,37.8,35.6,35.7
FLT8-5-before_E1_RE_SEC-07_local,10,10.0,2.0,37.6,35.4,35.3
FLT8-5-before_E1_RE_SEC-07_local,11,11.0,2.0,37.4,35.1,35.1
