section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-before_E1_RE_SEC-02_local,1,1.0,2.0,61.7,49.2,62.0
FLT8-5-before_E1_RE_SEC-02_local,2,2.0,2.0,47.7,35.4,34.8
FLT8-5-before_E1_RE_SEC-02_local,3,3.0,2.0,43.2,35.0,34.7
FLT8-5-before_E1_RE_SEC-02_local,4,4.0,2.0,41.0,34.8,35.3
FLT8-5-before_E1_RE_SEC-02_local,5,5.0,2.0,39.7,35.8,35.1
FLT8-5-before_E1_RE_SEC-02_local,6,6.0,2.0,39.2,35.8,35.5
FLT8-5-before_E1_RE_SEC-02_local,7,7.0,2.0,38.5,34.6,34.7
FLT8-5-before_E1_RE_SEC-02_local,8,8.0,2.0,38.0,35.4,35.5
FLT8-5-before_E1_RE_SEC-02_local,9,9.0,2.0,37.8,36.2,35.6
FLT8-5-before_E1_RE_SEC-02_local,10,10.0,2.0,37.6,35.6,35.7
FLT8-5-before_E1_RE_SEC-02_local,11,11.0,2.0,37.4,35.2,34.9
