section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-before_E1_RE_SEC-10_local,1,1.0,2.0,63.1,51.0,67.7
FLT8-5-before_E1_RE_SEC-10_local,2,2.0,2.0,50.1,36.0,36.0
FLT8-5-before_E1_RE_SEC-10_local,3,3.0,2.0,44.6,34.9,35.4
FLT8-5-before_E1_RE_SEC-10_local,4,4.0,2.0,42.4,36.0,35.4
FLT8-5-before_E1_RE_SEC-10_local,5,5.0,2.0,41.1,36.3,36.1
FLT8-5-before_E1_RE_SEC-10_local,6,6.0,2.0,40.3,35.3,35.7
FLT8-5-before_E1_RE_SEC-10_local,7,7.0,2.0,39.4,34.5,34.8
FLT8-5-before_E1_RE_SEC-10_local,8,8.0,2.0,38.8,34.9,35.0
FLT8-5-before_E1_RE_SEC-10_local,9,9.0,2.0,38.4,34.8,34.8
FLT8-5-before_E1_RE_SEC-10_local,10,10.0,2.0,38.0,34.8,34.3
FLT8-5-before_E1_RE_SEC-10_local,11,11.0,2.0,37.7,35.5,35.7
