section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-5-before_E1_RE_SEC-08_local,1,1.0,2.0,59.9,47.8,62.1
FLT8-5-before_E1_RE_SEC-08_local,2,2.0,2.0,47.2,35.5,36.1
FLT8-5-before_E1_RE_SEC-08_local,3,3.0,2.0,43.2,35.8,35.3
FLT8-5-before_E1_RE_SEC-08_local,4,4.0,2.0,41.4,36.1,36.1
FLT8-5-before_E1_RE_SEC-08_local,5,5.0,2.0,40.3,35.0,35.6
FLT8-5-before_E1_RE_SEC-08_local,6,6.0,2.0,39.2,35.2,35.3
FLT8-5-before_E1_RE_SEC-08_local,7,7.0,2.0,38.8,36.3,36.1
FLT8-5-before_E1_RE_SEC-08_local,8,8.0,2.0,38.5,35.9,35.7
FLT8-5-before_E1_RE_SEC-08_local,9,9.0,2.0,38.1,35.3,35.5
FLT8-5-before_E1_RE_SEC-08_local,10,10.0,2.0,37.8,35.3,35.2
FLT8-5-before_E1_RE_SEC-08_local,11,11.0,2.0,37.6,35.2,35.4
