section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-4-1000strokes_E1_RE_SEC-09_local,1,1.0,2.0,82.3,57.1,56.2
FLT8-4-1000strokes_E1_RE_SEC-09_local,2,2.0,2.0,56.2,35.4,35.5
FLT8-4-1000strokes_E1_RE_SEC-09_local,3,3.0,2.0,48.7,35.6,35.5
FLT8-4-1000strokes_E1_RE_SEC-09_local,4,4.0,2.0,45.4,35.5,35.5
FLT8-4-1000strokes_E1_RE_SEC-09_local,5,5.0,2.0,43.3,35.0,35.0
FLT8-4-1000strokes_E1_RE_SEC-09_local,6,6.0,2.0,41.8,35.5,35.4
FLT8-4-1000strokes_E1_RE_SEC-09_local,7,7.0,2.0,41.0,35.6,35.5
FLT8-4-1000strokes_E1_RE_SEC-09_local,8,8.0,2.0,40.2,35.3,35.1
FLT8-4-1000strokes_E1_RE_SEC-09_local,9,9.0,2.0,39.7,35.5,35.1
FLT8-4-1000strokes_E1_RE_SEC-09_local,10,10.0,2.0,39.2,35.4,35.8
FLT8-4-1000strokes_E1_RE_SEC-09_local,11,11.0,2.0,38.9,35.5,35.5
