section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-4-1000strokes_E1_RE_SEC-05_local,1,1.0,2.0,69.8,51.8,58.8
FLT8-4-1000strokes_E1_RE_SEC-05_local,2,2.0,2.0,50.8,35.2,35.6
FLT8-4-1000strokes_E1_RE_SEC-05_local,3,3.0,2.0,45.7,36.2,36.4
FLT8-4-1000strokes_E1_RE_SEC-05_local,4,4.0,2.0,43.1,35.4,35.2
FLT8-4-1000strokes_E1_RE_SEC-05_local,5,5.0,2.0,41.4,34.5,34.8
FLT8-4-1000strokes_E1_RE_SEC-05_local,6,6.0,2.0,40.1,34.8,34.8
FLT8-4-1000strokes_E1_RE_SEC-05_local,7,7.0,2.0,39.5,35.5,35.2
FLT8-4-1000strokes_E1_RE_SEC-05_local,8,8.0,2.0,38.9,35.4,35.6
FLT8-4-1000strokes_E1_RE_SEC-05_local,9,9.0,2.0,38.5,35.8,35.8
FLT8-4-1000strokes_E1_RE_SEC-05_local,10,10.0,2.0,38.3,35.7,35.9
FLT8-4-1000strokes_E1_RE_SEC-05_local,11,11.0,2.0,38.0,35.5,35.3
