section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-13-before_E1_RE_SEC-01_local,1,1.0,2.0,61.4,50.6,67.7
LYDIT5-13-before_E1_RE_SEC-01_local,2,2.0,2.0,49.4,37.0,36.8
LYDIT5-13-before_E1_RE_SEC-01_local,3,3.0,2.0,44.6,35.8,36.1
LYDIT5-13-before_E1_RE_SEC-01_local,4,4.0,2.0,42.4,36.2,36.3
LYDIT5-13-before_E1_RE_SEC-01_local,5,5.0,2.0,41.2,36.3,35.8
LYDIT5-13-before_E1_RE_SEC-01_local,6,6.0,2.0,40.3,35.7,35.8
LYDIT5-13-before_E1_RE_SEC-01_local,7,7.0,2.0,39.6,35.6,35.7
LYDIT5-13-before_E1_RE_SEC-01_local,8,8.0,2.0,39.1,36.3,35.9
LYDIT5-13-before_E1_RE_SEC-01_local,9,9.0,2.0,38.8,36.1,36.0
LYDIT5-13-before_E1_RE_SEC-01_local,10,10.0,2.0,38.5,35.9,36.0
LYDIT5-13-before_E1_RE_SEC-01_local,11,11.0,2.0,38.3,36.3,35.8
