section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-13-before_E1_RE_SEC-10_local,1,1.0,2.0,121.0,75.7,62.8
LYDIT5-13-before_E1_RE_SEC-10_local,2,2.0,2.0,73.0,33.2,30.1
LYDIT5-13-before_E1_RE_SEC-10_local,3,3.0,2.0,56.4,28.9,29.6
LYDIT5-13-before_E1_RE_SEC-10_local,4,4.0,2.0,48.7,29.3,29.6
LYDIT5-13-before_E1_RE_SEC-10_local,5,5.0,2.0,44.6,30.2,29.8
LYDIT5-13-before_E1_RE_SEC-10_local,6,6.0,2.0,42.0,29.7,29.2
LYDIT5-13-before_E1_RE_SEC-10_local,7,7.0,2.0,40.1,29.5,30.0
LYDIT5-13-before_E1_RE_SEC-10_local,8,8.0,2.0,38.7,29.6,29.5
LYDIT5-13-before_E1_RE_SEC-10_local,9,9.0,2.0,37.6,29.6,29.8
LYDIT5-13-before_E1_RE_SEC-10_local,10,10.0,2.0,36.8,29.7,29.5
LYDIT5-13-before_E1_RE_SEC-10_local,11,11.0,2.0,36.1,29.0,28.4
