section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-12-250strokes_E1_RE_SEC-07_local,1,1.0,2.0,58.9,52.1,66.1
FLT8-12-250strokes_E1_RE_SEC-07_local,2,2.0,2.0,52.0,44.8,44.9
FLT8-12-250strokes_E1_RE_SEC-07_local,3,3.0,2.0,49.4,45.0,45.5
FLT8-12-250strokes_E1_RE_SEC-07_local,4,4.0,2.0,48.4,45.8,45.1
FLT8-12-250strokes_E1_RE_SEC-07_local,5,5.0,2.0,47.9,45.7,45.7
FLT8-12-250strokes_E1_RE_SEC-07_local,6,6.0,2.0,47.5,45.1,44.8
FLT8-12-250strokes_E1_RE_SEC-07_local,7,7.0,2.0,47.1,44.8,45.9
FLT8-12-250strokes_E1_RE_SEC-07_local,8,8.0,2.0,46.8,45.5,45.9
FLT8-12-250strokes_E1_RE_SEC-07_local,9,9.0,2.0,46.8,45.6,45.8
FLT8-12-250strokes_E1_RE_SEC-07_local,10,10.0,2.0,46.6,44.8,45.2
FLT8-12-250strokes_E1_RE_SEC-07_local,11,11.0,2.0,46.4,44.8,44.9
