section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-before_E1_RE_SEC-10_local,1,1.0,2.0,75.9,70.1,69.6
FLT4-3-before_E1_RE_SEC-10_local,2,2.0,2.0,68.5,60.5,60.5
FLT4-3-before_E1_RE_SEC-10_local,3,3.0,2.0,65.5,59.8,59.9
FLT4-3-before_E1_RE_SEC-10_local,4,4.0,2.0,64.1,60.0,59.8
FLT4-3-before_E1_RE_SEC-10_local,5,5.0,2.0,63.3,59.3,59.1
FLT4-3-before_E1_RE_SEC-10_local,6,6.0,2.0,62.5,59.0,59.3
FLT4-3-before_E1_RE_SEC-10_local,7,7.0,2.0,62.0,60.2,60.4
FLT4-3-before_E1_RE_SEC-10_local,8,8.0,2.0,61.9,55.3,60.4
FLT4-3-before_E1_RE_SEC-10_local,9,9.0,2.0,60.6,39.8,37.2
FLT4-3-before_E1_RE_SEC-10_local,10,10.0,2.0,57.7,31.3,30.4
FLT4-3-before_E1_RE_SEC-10_local,11,11.0,2.0,55.2,28.9,33.0
