section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-before_E1_RE_SEC-02_local,1,1.0,2.0,70.1,66.5,75.3
FLT4-3-before_E1_RE_SEC-02_local,2,2.0,2.0,65.8,60.0,60.1
FLT4-3-before_E1_RE_SEC-02_local,3,3.0,2.0,63.3,60.4,60.6
FLT4-3-before_E1_RE_SEC-02_local,4,4.0,2.0,63.1,61.6,60.8
FLT4-3-before_E1_RE_SEC-02_local,5,5.0,2.0,62.6,59.7,59.9
FLT4-3-before_E1_RE_SEC-02_local,6,6.0,2.0,62.0,59.4,59.5
FLT4-3-before_E1_RE_SEC-02_local,7,7.0,2.0,61.7,61.0,60.8
FLT4-3-before_E1_RE_SEC-02_local,8,8.0,2.0,61.7,64.4,63.0
FLT4-3-before_E1_RE_SEC-02_local,9,9.0,2.0,62.3,50.0,54.1
FLT4-3-before_E1_RE_SEC-02_local,10,10.0,2.0,59.5,33.2,31.0
FLT4-3-before_E1_RE_SEC-02_local,11,11.0,2.0,57.2,26.6,31.5
