section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-11-before_E1_RE_SEC-10_local,1,1.0,2.0,71.3,53.3,59.7
LYDIT5-11-before_E1_RE_SEC-10_local,2,2.0,2.0,52.2,34.4,34.2
LYDIT5-11-before_E1_RE_SEC-10_local,3,3.0,2.0,46.2,34.2,34.0
LYDIT5-11-before_E1_RE_SEC-10_local,4,4.0,2.0,42.9,33.9,33.9
LYDIT5-11-before_E1_RE_SEC-10_local,5,5.0,2.0,41.1,33.8,33.8
LYDIT5-11-before_E1_RE_SEC-10_local,6,6.0,2.0,39.8,33.5,33.4
LYDIT5-11-before_E1_RE_SEC-10_local,7,7.0,2.0,38.9,33.7,33.5
LYDIT5-11-before_E1_RE_SEC-10_local,8,8.0,2.0,38.3,33.8,33.9
LYDIT5-11-before_E1_RE_SEC-10_local,9,9.0,2.0,37.7,33.8,33.8
LYDIT5-11-before_E1_RE_SEC-10_local,10,10.0,2.0,37.3,33.7,33.6
LYDIT5-11-before_E1_RE_SEC-10_local,11,11.0,2.0,37.0,33.3,33.7
