section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-11-before_E1_RE_SEC-09_local,1,1.0,2.0,57.1,47.3,66.6
LYDIT5-11-before_E1_RE_SEC-09_local,2,2.0,2.0,46.9,36.8,36.3
LYDIT5-11-before_E1_RE_SEC-09_local,3,3.0,2.0,43.4,36.4,36.4
LYDIT5-11-before_E1_RE_SEC-09_local,4,4.0,2.0,41.6,36.3,36.3
LYDIT5-11-before_E1_RE_SEC-09_local,5,5.0,2.0,40.5,36.0,36.1
LYDIT5-11-before_E1_RE_SEC-09_local,6,6.0,2.0,39.7,36.1,36.1
LYDIT5-11-before_E1_RE_SEC-09_local,7,7.0,2.0,39.2,35.8,35.8
LYDIT5-11-before_E1_RE_SEC-09_local,8,8.0,2.0,38.7,35.9,36.3
LYDIT5-11-before_E1_RE_SEC-09_local,9,9.0,2.0,38.5,36.5,36.3
LYDIT5-11-before_E1_RE_SEC-09_local,10,10.0,2.0,38.3,36.0,35.9
LYDIT5-11-before_E1_RE_SEC-09_local,11,11.0,2.0,38.0,35.8,36.1
