section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-11-before_E1_RE_SEC-02_local,1,1.0,2.0,51.0,43.8,58.7
LYDIT5-11-before_E1_RE_SEC-02_local,2,2.0,2.0,42.8,33.8,32.9
LYDIT5-11-before_E1_RE_SEC-02_local,3,3.0,2.0,39.2,35.6,36.3
LYDIT5-11-before_E1_RE_SEC-02_local,4,4.0,2.0,39.1,38.1,36.9
LYDIT5-11-before_E1_RE_SEC-02_local,5,5.0,2.0,38.7,36.5,36.2
LYDIT5-11-before_E1_RE_SEC-02_local,6,6.0,2.0,38.2,36.1,36.3
LYDIT5-11-before_E1_RE_SEC-02_local,7,7.0,2.0,38.0,36.4,36.3
LYDIT5-11-before_E1_RE_SEC-02_local,8,8.0,2.0,37.8,36.4,36.5
LYDIT5-11-before_E1_RE_SEC-02_local,9,9.0,2.0,37.6,36.8,36.6
LYDIT5-11-before_E1_RE_SEC-02_local,10,10.0,2.0,37.6,36.1,36.4
LYDIT5-11-before_E1_RE_SEC-02_local,11,11.0,2.0,37.3,36.2,36.2
