section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-before_E1_RE_SEC-01_local,1,1.0,2.0,65.4,64.8,76.1
LYDIT4-5-before_E1_RE_SEC-01_local,2,2.0,2.0,63.7,61.8,61.8
LYDIT4-5-before_E1_RE_SEC-01_local,3,3.0,2.0,63.0,61.5,61.5
LYDIT4-5-before_E1_RE_SEC-01_local,4,4.0,2.0,62.6,61.5,61.6
LYDIT4-5-before_E1_RE_SEC-01_local,5,5.0,2.0,62.4,61.5,61.3
LYDIT4-5-before_E1_RE_SEC-01_local,6,6.0,2.0,62.3,61.7,61.6
LYDIT4-5-before_E1_RE_SEC-01_local,7,7.0,2.0,62.2,61.5,61.6
LYDIT4-5-before_E1_RE_SEC-01_local,8,8.0,2.0,62.1,61.4,61.3
LYDIT4-5-before_E1_RE_SEC-01_local,9,9.0,2.0,62.0,61.3,61.5
LYDIT4-5-before_E1_RE_SEC-01_local,10,10.0,2.0,61.9,61.9,61.5
LYDIT4-5-before_E1_RE_SEC-01_local,11,11.0,2.0,62.0,52.1,56.9
