section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-5-before_E1_RE_SEC-05_local,1,1.0,2.0,67.6,65.7,76.1
LYDIT4-5-before_E1_RE_SEC-05_local,2,2.0,2.0,64.8,61.7,61.7
LYDIT4-5-before_E1_RE_SEC-05_local,3,3.0,2.0,63.6,61.5,61.3
LYDIT4-5-before_E1_RE_SEC-05_local,4,4.0,2.0,63.1,61.6,61.6
LYDIT4-5-before_E1_RE_SEC-05_local,5,5.0,2.0,62.8,61.7,61.7
LYDIT4-5-before_E1_RE_SEC-05_local,6,6.0,2.0,62.7,61.7,61.7
LYDIT4-5-before_E1_RE_SEC-05_local,7,7.0,2.0,62.5,61.3,61.2
LYDIT4-5-before_E1_RE_SEC-05_local,8,8.0,2.0,62.3,61.2,61.4
LYDIT4-5-before_E1_RE_SEC-05_local,9,9.0,2.0,62.2,61.6,61.4
LYDIT4-5-before_E1_RE_SEC-05_local,10,10.0,2.0,62.2,62.0,61.9
