section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,1,1.0,2.0,66.3,63.7,76.4
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,2,2.0,2.0,62.7,60.3,60.2
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.3,60.5,59.8
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.6,59.9,60.1
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.3,60.2,60.5
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.1,60.0,59.5
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.9,59.6,60.0
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.7,59.9,59.8
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,9,9.0,2.0,60.7,60.2,60.1
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.6,67.2,65.9
LYDIT4-6-2000strokes_E1_RE_SEC-03_local,11,11.0,2.0,61.9,55.8,65.9
