section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-10-1000strokes_E1_RE_SEC-07_local,1,1.0,2.0,93.6,78.8,79.1
FLT8-10-1000strokes_E1_RE_SEC-07_local,2,2.0,2.0,78.0,52.6,49.9
FLT8-10-1000strokes_E1_RE_SEC-07_local,3,3.0,2.0,66.2,47.3,48.7
FLT8-10-1000strokes_E1_RE_SEC-07_local,4,4.0,2.0,62.5,49.6,47.3
FLT8-10-1000strokes_E1_RE_SEC-07_local,5,5.0,2.0,59.4,52.9,53.1
FLT8-10-1000strokes_E1_RE_SEC-07_local,6,6.0,2.0,59.2,53.3,55.5
FLT8-10-1000strokes_E1_RE_SEC-07_local,7,7.0,2.0,57.6,46.9,46.2
FLT8-10-1000strokes_E1_RE_SEC-07_local,8,8.0,2.0,56.0,45.6,45.1
FLT8-10-1000strokes_E1_RE_SEC-07_local,9,9.0,2.0,54.9,45.9,46.1
FLT8-10-1000strokes_E1_RE_SEC-07_local,10,10.0,2.0,54.0,45.4,45.3
