section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-11-250strokes_E1_RE_SEC-07_local,1,1.0,2.0,62.1,48.9,71.9
LYDIT5-11-250strokes_E1_RE_SEC-07_local,2,2.0,2.0,48.4,36.6,36.7
LYDIT5-11-250strokes_E1_RE_SEC-07_local,3,3.0,2.0,44.4,36.7,36.4
LYDIT5-11-250strokes_E1_RE_SEC-07_local,4,4.0,2.0,42.3,36.1,36.0
LYDIT5-11-250strokes_E1_RE_SEC-07_local,5,5.0,2.0,41.0,36.1,36.2
LYDIT5-11-250strokes_E1_RE_SEC-07_local,6,6.0,2.0,40.2,35.7,35.9
LYDIT5-11-250strokes_E1_RE_SEC-07_local,7,7.0,2.0,39.4,35.9,35.9
LYDIT5-11-250strokes_E1_RE_SEC-07_local,8,8.0,2.0,39.1,36.7,36.7
LYDIT5-11-250strokes_E1_RE_SEC-07_local,9,9.0,2.0,38.8,36.6,36.6
LYDIT5-11-250strokes_E1_RE_SEC-07_local,10,10.0,2.0,38.6,36.3,36.2
