section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-250strokes_E1_RE_SEC-08_local,1,1.0,2.0,83.6,72.2,68.4
FLT4-15-250strokes_E1_RE_SEC-08_local,2,2.0,2.0,71.1,59.3,59.6
FLT4-15-250strokes_E1_RE_SEC-08_local,3,3.0,2.0,67.1,59.2,59.3
FLT4-15-250strokes_E1_RE_SEC-08_local,4,4.0,2.0,65.1,59.1,59.3
FLT4-15-250strokes_E1_RE_SEC-08_local,5,5.0,2.0,63.8,59.3,59.0
FLT4-15-250strokes_E1_RE_SEC-08_local,6,6.0,2.0,63.1,59.2,59.3
FLT4-15-250strokes_E1_RE_SEC-08_local,7,7.0,2.0,62.5,58.7,58.6
FLT4-15-250strokes_E1_RE_SEC-08_local,8,8.0,2.0,62.0,59.3,59.6
FLT4-15-250strokes_E1_RE_SEC-08_local,9,9.0,2.0,61.8,60.3,60.6
FLT4-15-250strokes_E1_RE_SEC-08_local,10,10.0,2.0,61.6,58.5,57.6
FLT4-15-250strokes_E1_RE_SEC-08_local,11,11.0,2.0,61.2,49.1,56.1
