section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-15-250strokes_E1_RE_SEC-10_local,1,1.0,2.0,88.5,75.7,75.4
FLT4-15-250strokes_E1_RE_SEC-10_local,2,2.0,2.0,75.2,64.7,65.8
FLT4-15-250strokes_E1_RE_SEC-10_local,3,3.0,2.0,72.0,63.9,61.2
FLT4-15-250strokes_E1_RE_SEC-10_local,4,4.0,2.0,69.4,64.1,66.5
FLT4-15-250strokes_E1_RE_SEC-10_local,5,5.0,2.0,68.8,64.3,64.8
FLT4-15-250strokes_E1_RE_SEC-10_local,6,6.0,2.0,67.6,59.9,59.3
FLT4-15-250strokes_E1_RE_SEC-10_local,7,7.0,2.0,66.2,58.4,58.8
FLT4-15-250strokes_E1_RE_SEC-10_local,8,8.0,2.0,65.3,58.4,58.0
FLT4-15-250strokes_E1_RE_SEC-10_local,9,9.0,2.0,64.5,58.3,58.6
FLT4-15-250strokes_E1_RE_SEC-10_local,10,10.0,2.0,63.9,58.3,58.5
FLT4-15-250strokes_E1_RE_SEC-10_local,11,11.0,2.0,63.3,39.2,48.4
