section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-2-1000strokes_E1_RE_SEC-06_local,1,1.0,2.0,55.2,51.3,60.5
FLT8-2-1000strokes_E1_RE_SEC-06_local,2,2.0,2.0,50.5,45.5,45.6
FLT8-2-1000strokes_E1_RE_SEC-06_local,3,3.0,2.0,48.6,45.5,45.8
FLT8-2-1000strokes_E1_RE_SEC-06_local,4,4.0,2.0,48.0,45.8,44.4
FLT8-2-1000strokes_E1_RE_SEC-06_local,5,5.0,2.0,47.5,45.0,44.9
FLT8-2-1000strokes_E1_RE_SEC-06_local,6,6.0,2.0,46.9,45.7,45.7
FLT8-2-1000strokes_E1_RE_SEC-06_local,7,7.0,2.0,47.0,47.1,46.4
FLT8-2-1000strokes_E1_RE_SEC-06_local,8,8.0,2.0,47.0,45.1,45.5
FLT8-2-1000strokes_E1_RE_SEC-06_local,9,9.0,2.0,46.5,44.5,45.1
FLT8-2-1000strokes_E1_RE_SEC-06_local,10,10.0,2.0,46.5,46.5,46.1
FLT8-2-1000strokes_E1_RE_SEC-06_local,11,11.0,2.0,46.5,45.9,45.9
