section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-before_E1_RE_SEC-07_local,1,1.0,2.0,64.7,53.0,70.5
LYDIT1-2-before_E1_RE_SEC-07_local,2,2.0,2.0,51.2,38.7,39.0
LYDIT1-2-before_E1_RE_SEC-07_local,3,3.0,2.0,46.8,37.1,36.9
LYDIT1-2-before_E1_RE_SEC-07_local,4,4.0,2.0,43.9,36.2,36.3
LYDIT1-2-before_E1_RE_SEC-07_local,5,5.0,2.0,42.5,38.0,38.0
LYDIT1-2-before_E1_RE_SEC-07_local,6,6.0,2.0,41.9,38.8,38.8
LYDIT1-2-before_E1_RE_SEC-07_local,7,7.0,2.0,41.4,38.3,38.1
LYDIT1-2-before_E1_RE_SEC-07_local,8,8.0,2.0,41.0,37.9,37.5
LYDIT1-2-before_E1_RE_SEC-07_local,9,9.0,2.0,40.6,36.9,37.3
LYDIT1-2-before_E1_RE_SEC-07_local,10,10.0,2.0,40.2,39.0,39.4
