section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-before_E1_RE_SEC-08_local,1,1.0,2.0,52.1,45.6,58.6
LYDIT1-2-before_E1_RE_SEC-08_local,2,2.0,2.0,44.9,37.9,38.3
LYDIT1-2-before_E1_RE_SEC-08_local,3,3.0,2.0,42.4,37.0,37.2
LYDIT1-2-before_E1_RE_SEC-08_local,4,4.0,2.0,40.9,37.2,37.2
LYDIT1-2-before_E1_RE_SEC-08_local,5,5.0,2.0,40.3,38.3,37.7
LYDIT1-2-before_E1_RE_SEC-08_local,6,6.0,2.0,40.0,38.6,39.0
LYDIT1-2-before_E1_RE_SEC-08_local,7,7.0,2.0,39.8,37.8,38.1
LYDIT1-2-before_E1_RE_SEC-08_local,8,8.0,2.0,39.4,37.5,37.3
LYDIT1-2-before_E1_RE_SEC-08_local,9,9.0,2.0,39.3,37.9,37.5
LYDIT1-2-before_E1_RE_SEC-08_local,10,10.0,2.0,39.1,38.2,38.4
LYDIT1-2-before_E1_RE_SEC-08_local,11,11.0,2.0,39.1,40.0,40.4
