section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,1,1.0,2.0,102.0,80.6,75.7
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,2,2.0,2.0,79.8,61.3,61.2
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,3,3.0,2.0,73.5,60.8,60.9
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,4,4.0,2.0,69.9,60.8,61.1
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,5,5.0,2.0,68.2,61.5,60.7
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,6,6.0,2.0,67.0,61.5,61.2
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,7,7.0,2.0,66.2,61.2,60.8
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,8,8.0,2.0,65.5,60.3,61.0
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,9,9.0,2.0,64.9,60.7,60.9
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,10,10.0,2.0,64.5,61.5,61.6
LYDIT4-2-1000strokes_E1_RE_SEC-05_local,11,11.0,2.0,64.3,61.8,61.6
