section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-11-50strokes_E1_RE_SEC-02_local,1,1.0,2.0,65.5,63.3,72.6
LYDIT4-11-50strokes_E1_RE_SEC-02_local,2,2.0,2.0,62.9,59.9,59.7
LYDIT4-11-50strokes_E1_RE_SEC-02_local,3,3.0,2.0,61.8,59.3,59.6
LYDIT4-11-50strokes_E1_RE_SEC-02_local,4,4.0,2.0,61.1,59.6,59.6
LYDIT4-11-50strokes_E1_RE_SEC-02_local,5,5.0,2.0,60.9,59.9,59.8
LYDIT4-11-50strokes_E1_RE_SEC-02_local,6,6.0,2.0,60.7,59.3,59.5
LYDIT4-11-50strokes_E1_RE_SEC-02_local,7,7.0,2.0,60.4,59.5,59.7
LYDIT4-11-50strokes_E1_RE_SEC-02_local,8,8.0,2.0,60.4,59.5,59.3
LYDIT4-11-50strokes_E1_RE_SEC-02_local,9,9.0,2.0,60.2,59.1,59.1
LYDIT4-11-50strokes_E1_RE_SEC-02_local,10,10.0,2.0,60.1,62.1,60.6
LYDIT4-11-50strokes_E1_RE_SEC-02_local,11,11.0,2.0,60.6,49.4,58.0
