section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-10-250strokes_E1_RE_SEC-07_local,1,1.0,2.0,54.0,49.1,59.8
LYDIT5-10-250strokes_E1_RE_SEC-07_local,2,2.0,2.0,48.6,43.3,43.7
LYDIT5-10-250strokes_E1_RE_SEC-07_local,3,3.0,2.0,46.7,44.0,43.6
LYDIT5-10-250strokes_E1_RE_SEC-07_local,4,4.0,2.0,46.2,44.3,44.6
LYDIT5-10-250strokes_E1_RE_SEC-07_local,5,5.0,2.0,45.7,44.2,44.1
LYDIT5-10-250strokes_E1_RE_SEC-07_local,6,6.0,2.0,45.5,44.2,44.0
LYDIT5-10-250strokes_E1_RE_SEC-07_local,7,7.0,2.0,45.3,44.0,44.4
LYDIT5-10-250strokes_E1_RE_SEC-07_local,8,8.0,2.0,45.2,44.8,44.4
LYDIT5-10-250strokes_E1_RE_SEC-07_local,9,9.0,2.0,45.2,44.1,44.3
LYDIT5-10-250strokes_E1_RE_SEC-07_local,10,10.0,2.0,45.0,44.0,44.4
LYDIT5-10-250strokes_E1_RE_SEC-07_local,11,11.0,2.0,44.9,44.3,44.0
