section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-11-before_E1_RE_SEC-09_local,1,1.0,2.0,67.0,62.9,70.7
FLT4-11-before_E1_RE_SEC-09_local,2,2.0,2.0,62.4,57.8,57.7
FLT4-11-before_E1_RE_SEC-09_local,3,3.0,2.0,60.8,58.0,58.0
FLT4-11-before_E1_RE_SEC-09_local,4,4.0,2.0,60.2,58.1,58.3
FLT4-11-before_E1_RE_SEC-09_local,5,5.0,2.0,59.7,58.1,57.8
FLT4-11-before_E1_RE_SEC-09_local,6,6.0,2.0,59.5,58.4,58.4
FLT4-11-before_E1_RE_SEC-09_local,7,7.0,2.0,59.3,58.6,58.2
FLT4-11-before_E1_RE_SEC-09_local,8,8.0,2.0,59.2,58.5,58.9
FLT4-11-before_E1_RE_SEC-09_local,9,9.0,2.0,59.2,58.1,57.8
FLT4-11-before_E1_RE_SEC-09_local,10,10.0,2.0,59.0,57.1,56.9
FLT4-11-before_E1_RE_SEC-09_local,11,11.0,2.0,58.8,57.3,57.5
