section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-11-before_E1_RE_SEC-03_local,1,1.0,2.0,67.2,62.9,73.9
FLT4-11-before_E1_RE_SEC-03_local,2,2.0,2.0,62.7,58.9,58.9
FLT4-11-before_E1_RE_SEC-03_local,3,3.0,2.0,61.6,58.6,58.6
FLT4-11-before_E1_RE_SEC-03_local,4,4.0,2.0,60.7,57.0,56.9
FLT4-11-before_E1_RE_SEC-03_local,5,5.0,2.0,59.7,57.2,57.4
FLT4-11-before_E1_RE_SEC-03_local,6,6.0,2.0,59.5,57.9,57.7
FLT4-11-before_E1_RE_SEC-03_local,7,7.0,2.0,59.2,57.7,57.8
FLT4-11-before_E1_RE_SEC-03_local,8,8.0,2.0,59.0,57.5,57.9
FLT4-11-before_E1_RE_SEC-03_local,9,9.0,2.0,58.8,57.4,57.4
FLT4-11-before_E1_RE_SEC-03_local,10,10.0,2.0,58.7,58.1,57.8
FLT4-11-before_E1_RE_SEC-03_local,11,11.0,2.0,58.7,62.3,59.9
